Name,Price,Sold,Rating,Brand,Type,Source
ACCESS POINT RUIJIE RG-RAP2200 SERIES AC1300 DUAL BAND CEILING MOUNT 802.11AC WAVE2,3690,2,0,RUIJIE,Network Equipment,JIB
ACCESS POINT RUIJIE RG-AP680(CD) Wi-Fi 6 (802.11ax) ENTERPRISE OUTDOOR,14790,0,0,RUIJIE,Network Equipment,JIB
ROUTER ASUS RT-AX53U AX1800 DUAL BAND WIFI6,1790,96,5,ASUS,Network Equipment,JIB
ROUTER WITH SIM CARD SLOT ASUS 4G-AX56 - CAT.6 300Mbps DUAL-BAND WIFI 6 AX1800 LTE ROUTER,6990,43,5,ASUS,Network Equipment,JIB
LAN CARD TP-LINK TX-401 10 GIGABIT PCI EXPRESS,2890,15,0,TP LINK,Network Equipment,JIB
MESH WI-FI TP-LINK MOBILE MESH ROUTER (DECO X20 - 4G) DUAL BAND AX1800 4G+ WIFI 6,4490,27,0,TP LINK,Network Equipment,JIB
ROUTER TP-LINK ARCHER-AX72 AX5400 DUAL BAND WIFI 6,3390,93,0,TP LINK,Network Equipment,JIB
ROUTER TP-LINK ARCHER-AX55 AX3000 DUAL BAND WIFI 6,2650,71,0,TP LINK,Network Equipment,JIB
ROUTER XIAOMI ROUTER AX3200 (XMI-DVB4314GL) BLACK,2199,13,0,XIAOMI,Network Equipment,JIB
MESH WI-FI TP-LINK DECO X60 - AX3000 WHOLE HOME MESH WI-FI 6 SYSTEM (PACK 2),8990,18,0,TP LINK,Network Equipment,JIB
ROUTER RUIJIE RG-EW1800GX PRO 1800M WI-FI 6 DUAL-BAND GIGABIT MESH ROUTER (RG-EW1800GX PRO) WHITE,3590,0,0,RUIJIE,Network Equipment,JIB
WIRELESS USB ADAPTER ASUS USB-AX56 DUAL BAND AX1800,1890,116,5,ASUS,Network Equipment,JIB
MESH WI-FI TP-LINK WHOLE HOME (DECO X50) (PACK 3) DUAL BAND MESH WIFI6 AX3000,9850,30,0,TP LINK,Network Equipment,JIB
MESH WI-FI TP-LINK WHOLE HOME (DECO X50) (PACK 2) DUAL BAND MESH WIFI6 AX3000,6790,30,0,TP LINK,Network Equipment,JIB
WI-FI RANGE EXTENDER XIAOMI WI-FI MI AC1200 (30859),690,59,0,XIAOMI,Network Equipment,JIB
WI-FI RANGE EXTENDER XIAOMI WI-FI RANGE EXTENDER PRO (26676),399,16,0,XIAOMI,Network Equipment,JIB
ACCESS POINT TP-LINK AX3600 WIRELESS DUAL BAND MULTI-GIGABIT CEILING MOUNT ACCESS POINT(EAP660-HD)WHITE,8990,0,0,TP LINK,Network Equipment,JIB
WI-FI RANGE EXTENDER TP-LINK RE605X RANGE EXTENDER AX1800,2590,37,0,TP LINK,Network Equipment,JIB
WIRELESS PCIe ADAPTER ASUS WIRELESS PCI EXPRESS PCE-AX3000 DUAL BAND WIFI6 BT5.0 (BULK PACK),990,126,0,ASUS,Network Equipment,JIB
ROUTER ASUS ROG RAPTURE GT-AX6000 DUAL BAND WIFI6,13990,38,0,ASUS,Network Equipment,JIB
ROUTER ASUS RT-AX1800HP DUAL BAND WIFI6,2390,32,0,ASUS,Network Equipment,JIB
MESH WI-FI ASUS ZENWIFI PRO (XT12) TRI BAND 1 PACK MESH WIFI6 AX11000,16900,13,5,ASUS,Network Equipment,JIB
MESH WI-FI ASUS ZENWIFI PRO (XT12) TRI BAND 2 PACK MESH WIFI6 AX11000,30300,36,0,ASUS,Network Equipment,JIB
ROUTER TP-LINK OMADA GIGABIT VPN ROUTER ER605 (TL-R605) V2,1990,54,0,TP LINK,Network Equipment,JIB
ACCESS POINT D-LINK NUCLIAS CONNECT AC1200 WAVE 2 ACCESS POINT (DAP-2662),5790,3,0,D LINK,Network Equipment,JIB
ACCESS POINT TP-LINK AX1800 WIRELESS DUAL BAND CEILING MOUNT ACCESS POINT (EAP620HD) WHITE,4990,5,0,TP LINK,Network Equipment,JIB
SWITCH RUIJIE 8 GIGABIT RJ45 PORTS PLASTIC CASE,990,1,0,RUIJIE and GIGABIT,Network Equipment,JIB
ROUTER RUIJIE RG-EW1200 1200M DUAL-BAND WIRELESS ROUTER (WHITE),1390,0,0,RUIJIE,Network Equipment,JIB
ROUTER D-LINK NETWORK E15 EAGLE PRO AI AX1500 MESH RANGE EXTENDER (E15) WHITE,2050,0,0,D LINK,Network Equipment,JIB
ROUTER D-LINK NETWORK R15 EAGLE PRO AI AX1500 SMART ROUTER (R15) WHITE,1900,0,0,D LINK,Network Equipment,JIB
ROUTER D-LINK NETWORK M15 AX1500 EAGLE PRO AI MESH ROUTER (M15) WHITE,2090,0,0,D LINK,Network Equipment,JIB
MESH WI-FI XIAOMI MESH AX3000 2-PACK 33592 (XMI-DVB4287GL) BACK,4990,1,0,XIAOMI,Network Equipment,JIB
WIRELESS PCIe ADAPTER TP-LINK WIRELESS PCI EXPRESS AX3000 (ARCHER-TX55E) WIFI 6 BT 5.2,1450,38,0,TP LINK,Network Equipment,JIB
WIRELESS USB ADAPTER TP-LINK ARCHER-TX20U PLUS AX1800 DUAL BAND,1590,28,0,TP LINK,Network Equipment,JIB
SWITCH TP-LINK SWITCH HUB 5 PORT (TL-SG105-M2) 2.5 GB MULTI IN METAL CASING,4990,1,0,TP LINK,Network Equipment,JIB
ROUTER TP-LINK ARCHER-AX53 AX3000 DUAL BAND WIFI 6,2490,14,0,TP LINK,Network Equipment,JIB
MESH WI-FI TP-LINK RE705X AX3000 MESH WIFI 6 RANGE EXTENDER,3590,11,0,TP LINK,Network Equipment,JIB
MESH WI-FI QNAP WIFI MESH TRI-BAND HOME SD-WAN ROUTER (QNP-QMIRO-201W) BLUE,4590,0,0,QNAP,Network Equipment,JIB
MESH WI-FI LINKSYS ROUTER MESH WIFI 6 ATLAS 6 (MX2002) AX3000 DUAL-BAND (PACK 2),8790,3,0,LINKSYS,Network Equipment,JIB
MESH WI-FI LINKSYS ROUTER MESH WIFI 6 ATLAS 6 (MX2001) AX3000 DUAL-BAND (PACK 1),4690,1,0,LINKSYS,Network Equipment,JIB
ROUTER TENDA AX3000 DUAL-BAND GIGABIT WI-FI 6 ROUTER (TX9 Pro) BLACK,2690,0,0,TENDA,Network Equipment,JIB
ROUTER TENDA AC1200 GIGABIT WIRELESS HOTSPOT ROUTER (W18E) BLACK,2022,0,0,TENDA,Network Equipment,JIB
WIRELESS USB ADAPTER TENDA WIRELESS N150 PICO USB ADAPTER (W311MI ) BLACK,265,0,0,TENDA,Network Equipment,JIB
Access Point Tenda N300 Wireless Desktop Access Point AP4,800,0,0,TENDA,Network Equipment,JIB
SWITCH TENDA 24GE+4SFP ETHERNET SWITCH WITH 24-PORT POE (TEG5328P-24-410W),11990,1,0,TENDA,Network Equipment,JIB
ACCESS POINT ZYXEL DUAL BAND AC1200 PoE GB (NWA1123-AC V3),2790,0,0,ZYXEL,Network Equipment,JIB
ROUTER ZYXEL DUAL BAND AX1800 GB PORT (NBG7510),1690,1,0,ZYXEL,Network Equipment,JIB
ROUTER ZYXEL MESH WIFI DUAL BAND AX1800 GB PORT PACK 2 (WSM20 MULTY M1),5690,0,0,ZYXEL,Network Equipment,JIB
SWITCH ZYXEL SWITCH HUB 5 PORT (GS1005HP) GB PORT 4 PoE,1700,3,0,ZYXEL,Network Equipment,JIB
SWITCH ZYXEL SWITCH HUB 5 PORT (MG105) 2.5 GbE UNMANAGED SWITCH,4500,4,0,ZYXEL,Network Equipment,JIB
SWITCH ZYXEL SWITCH HUB 8 PORT (MG108) 2.5 GbE UNMANAGED SWITCH,6070,4,0,ZYXEL,Network Equipment,JIB
SWITCH TP-LINK SWITCH HUB 6 PORT (TL-SF1006P) 6 PORT 10/100 4 PORT POE,1090,3,0,TP LINK,Network Equipment,JIB
LAN CARD TP-LINK LAN CARD (TX201) 2.5 GIGABIT PCI EXPRESS ADAPTER,990,5,0,TP LINK,Network Equipment,JIB
SWITCH ZYXEL SWITCH HUB 24 PORT (GS1900-24EP) GB PORT MANAGED PoE,8250,1,0,ZYXEL,Network Equipment,JIB
ROUTER ASUS ROG RAPTURE GT-AX11000 PRO TRI BAND WIFI6,19900,11,0,ASUS,Network Equipment,JIB
"1 TB 3.5"" HDD WD BLUE - 7200RPM SATA3 (WD10EZEX)",1020,18607,4.7,WD,Storage,JIB
"2 TB 3.5"" HDD WD BLACK - 7200RPM SATA3 (WD2003FZEX)",5150,1307,0,WD,Storage,JIB
"1 TB 3.5"" HDD WD BLACK - 7200RPM SATA3 (WD1003FZEX)",3290,2757,4.5,WD,Storage,JIB
"1 TB 3.5"" HDD SEAGATE BARRACUDA - 7200RPM SATA3 (ST1000DM010)",1080,5936,0,Seagate,Storage,JIB
"4 TB 3.5"" HDD SEAGATE SKYHAWK - SATA3 (ST4000VX007)",3290,470,0,Seagate,Storage,JIB
"2 TB 3.5"" HDD SEAGATE IRONWOLF - 5900RPM SATA3 (ST2000VN004)",2840,425,0,Seagate,Storage,JIB
240 GB SSD KINGSTON A400 (SA400S37/240G),1150,2272,0,Kingston,Storage,JIB
120 GB SSD KINGSTON A400 (SA400S37/120G),890,1159,4.5,Kingston,Storage,JIB
480 GB SSD KINGSTON A400 (SA400S37/480G),1750,2239,0,Kingston,Storage,JIB
"4 TB 3.5"" HDD WD PURPLE - SATA3 (WD40PURZ)",3340,2129,0,WD,Storage,JIB
"1 TB 3.5"" HDD WD PURPLE - SATA3 (WD10PURZ)",1290,846,0,WD,Storage,JIB
"4 TB 3.5"" HDD SEAGATE BARRACUDA - 5400RPM SATA3 (ST4000DM004)",3490,835,5,Seagate,Storage,JIB
250 GB SSD WD BLUE SATA M.2 2280 (WDS250G2B0B) 3D NAND,1650,1071,0,WD,Storage,JIB
240 GB SSD WD GREEN SATA M.2 2280 (WDSSD240G2G0B) 3D,1070,1449,0,WD,Storage,JIB
1 TB SSD WD BLUE (WDS100T2B0A) SATA 3D,4290,1887,3,WD,Storage,JIB
1 TB SSD WD BLUE SATA M.2 2280 (WDS100T2B0B) 3D,4290,381,0,WD,Storage,JIB
"4 TB 3.5"" HDD WD BLACK - 7200RPM SATA3 (WD4005FZBX)",6990,437,0,WD,Storage,JIB
"6 TB 3.5"" HDD WD BLACK - 7200RPM SATA3 (WD6003FZBX)",7990,382,0,WD,Storage,JIB
"2 TB 3.5"" HDD SEAGATE BARRACUDA - 7200RPM SATA3 (ST2000DM008)",1840,2651,4.4,Seagate,Storage,JIB
240 GB SSD CORSAIR MP510 PCIE/NVME M.2 2280 (CSSD-F240GBMP510),1890,377,0,Corsair,Storage,JIB
240 GB SSD Biostar S100 (SM120S2E32) SADA,950,90,0,Biostar,Storage,JIB
256 GB SSD BIOSTAR M500 M.2 NVMe 2280,1290,35,0,Biostar,Storage,JIB
"2 TB 3.5"" HDD SEAGATE BARRACUDA - 5400RPM SATA3 (ST2000DM005)",1740,528,5,Seagate,Storage,JIB
512 GB SSD ADATA XPG SX8200 PRO M.2 2280 NVMe (ASX8200PNP-512GT-C),2590,23,0,Adata,Storage,JIB
1 TB SSD ADATA XPG SX8200 PRO PCIe/NVMe M.2 2280 (ASX8200PNP-1TT-C),4890,20,0,Adata,Storage,JIB
256 GB SSD ADATA XPG SX8200 PRO M.2 2280 NVMe (ASX8200PNP-256GT-C),1690,54,0,Adata,Storage,JIB
250 GB SSD HP S700 Sata (2DP98AA-FUN),1290,372,5,HP,Storage,JIB
512 GB SSD HP Ex920 Pcie/NVME M.2 2280 (2YY46AA-Faf),3690,29,0,HP,Storage,JIB
250 GB SSD SAMSUNG 970 EVO PLUS PCIe/NVMe M.2 2280 (MZ-V7S250BW),1950,3094,4,Samsung,Storage,JIB
500 GB SSD SAMSUNG 970 EVO PLUS PCIe/NVMe M.2 2280 (MZ-V7S500BW),2890,1840,5,Samsung,Storage,JIB
"6 TB 3.5"" HDD WD BLUE - 5400RPM SATA3 (WD60EZAZ)",5690,280,0,WD,Storage,JIB
250 GB SSD HP Ex900 Pcie/NVME M.2 2280 (2YY43AA-FUF),1490,521,0,HP,Storage,JIB
256 GB SSD GIGABYTE AORUS RGB M.2 PCIe/NVMe M.2 2280,2090,129,0,Gigabyte,Storage,JIB
512 GB SSD TRANSCEND MTE220S PCIe/NVMe M.2 2280 (TCN-TS512GMTE220S),2890,278,5,Transcend,Storage,JIB
1 TB SSD TRANSCEND MTE220S PCIe/NVMe M.2 2280 (TCN-TS1TMTE220S),4890,273,4.3,Transcend,Storage,JIB
1 TB SSD HP Ex950 Pcie/NVME M.2 2280 (5ms23AA-Faf),4990,8,0,HP,Storage,JIB
2 TB SSD HP Ex950 Pcie/NVME M.2 2280 (5ms24AA-Faf),10500,70,0,HP,Storage,JIB
1 TB SSD ADDLINK S70 PCIe/NVMe M.2 2280 (AD1TBS70M2P),4790,287,0,Addlink,Storage,JIB
1 TB SSD SAMSUNG 970 EVO PLUS PCIe/NVMe M.2 2280 (MZ-V7S1T0BW),5490,694,2,Samsung,Storage,JIB
2 TB SSD GIGABYTE AORUS NVMe GEN4 SSD PCIe/NVMe M.2 2280 (GP-ASM2NE6200TTTD),9990,68,0,Gigabyte,Storage,JIB
256 GB SSD SEAGATE BARRACUDA 510 PCIe/NVMe M.2 2280 (ZP256CM30041),1990,37,0,Seagate,Storage,JIB
"8 TB 3.5"" HDD WD RED PRO - 7200RPM SATA3 (WD8003FFBX)",9990,219,0,WD,Storage,JIB
"4 TB 3.5"" HDD SEAGATE IRONWOLF PRO - 7200RPM SATA3 (ST4000NE001)",5890,167,0,Seagate,Storage,JIB
"6 TB 3.5"" HDD SEAGATE SKYHAWK - SATA3 (ST6000VX001)",5480,129,0,Seagate,Storage,JIB
500 GB SSD CORSAIR MP600 PCIE/NVME M.2 2280 (CSSD-F500GBMP600,3990,98,0,Corsair,Storage,JIB
512 GB SSD INTEL 660P SERIES PCIe/NVMe M.2 2280 (SSDPEKNW512G8XT),3190,74,3,Intel,Storage,JIB
1 TB SSD BIOSTAR S120,3590,70,3,Biostar,Storage,JIB
"8 TB 3.5"" HDD SEAGATE IRONWOLF PRO - 7200RPM SATA3 (ST8000NE001)",9890,98,0,Seagate,Storage,JIB
256 GB SSD GIGABYTE PCIe/NVMe M.2 2280 (GP-GSM2NE3256GNTD),1350,113,0,Gigabyte,Storage,JIB
256 GB SSD ADDLINK S68 PCIe/NVMe M.2 2280 (AD256GBS68M2P),1490,263,0,Addlink,Storage,JIB
480 GB SSD WD GREEN SATA M.2 2280 (WDS480G2G0B),2050,200,0,WD,Storage,JIB
128 GB SSD GIGABYTE PCIe/NVMe M.2 2280 (GP-GSM2NE3128GNTD),990,183,0,Gigabyte,Storage,JIB
500 GB SSD GIGABYTE AORUS NVMe GEN4 SSD PCIe/NVMe M.2 2280 (GP-ASM2NE6500GTTD),3390,74,0,Gigabyte,Storage,JIB
256 GB SSD KINGSTON KC600 (SKC600/256G) SATA,1490,320,0,Kingston,Storage,JIB
512 GB SSD KINGSTON KC600 (SKC600/512G) SATA,2650,376,0,Kingston,Storage,JIB
1 TB SSD ADDLINK S68 PCIe/NVMe M.2 2280 (AD1TBS68M2P),4290,71,0,Addlink,Storage,JIB
960 GB SSD CORSAIR MP510 PCIE/NVME M.2 2280 (CSSD-F960GBMP510B),5480,97,0,Corsair,Storage,JIB
480 GB SSD CORSAIR MP510 PCIE/NVME M.2 2280 (CSSD-F480GBMP510B),2590,173,0,Corsair,Storage,JIB
120 GB SSD HIKVISION C100 (SSD-HIK-C100120GB),690,198,0,Hikvision,Storage,JIB
1 TB SSD ADDLINK S90 M.2 2280 NVMe (AD1TBS90M2P),7190,21,0,Addlink,Storage,JIB
480 GB SSD HIKVISION C100 (SSD-HIK-C100480GB),1790,101,0,Hikvision,Storage,JIB
240 GB SSD HIKVISION C100 (SSD-HIK-C100240GB),1090,221,0,Hikvision,Storage,JIB
2 TB SSD SEAGATE FIRECUDA 510 M.2 2280 NVMe (ZP2000GM30021),10900,28,0,Seagate,Storage,JIB
2 TB SSD SEAGATE FIRECUDA 520 SSD PCIe/NVMe M.2 2280 (ZP2000GM3A002),13700,16,0,Seagate,Storage,JIB
500 GB SSD HP EX900 M.2 2280 NVMe,2190,29,0,HP,Storage,JIB
1 TB SSD Samsung 870 Qvo Sata3 (MZ-77Q1T0BW),3390,834,4.5,Samsung,Storage,JIB
2 TB SSD Samsung 870 Qvo Sata3 (MZ-77Q2T0BW),6990,221,0,Samsung,Storage,JIB
256 GB SSD HIKVISION E1000 PCIe/NVMe M.2 2280 (HS-SSD-E1000 256G),1390,24,0,Hikvision,Storage,JIB
512 GB SSD HIKVISION E1000 PCIe/NVMe M.2 2280 (HS-SSD-E1000 512G),2250,21,0,Hikvision,Storage,JIB
4 TB SSD Samsung 870 Qvo Sata3 (MZ-77Q4T0BW),15400,87,0,Samsung,Storage,JIB
512 GB SSD GIGABYTE M.2 2280 NVMe REV.1.0 (GP-GSM2NE3512GNTD),2150,72,0,Gigabyte,Storage,JIB
512 GB SSD HIKVISION E100 (HS-SSD-E100 512G),1890,119,0,Hikvision,Storage,JIB
"6 TB 3.5"" HDD SEAGATE BARRACUDA - 5400RPM SATA3 (ST6000DM003)",5550,102,0,Seagate,Storage,JIB
2 TB SSD WD BLACK SN850 (WITHOUT HEATSINK) - PCIe 4/NVMe M.2 2280 (WDS200T1X0E),16900,85,0,WD,Storage,JIB
1 TB SSD WD BLACK AN1500 NVMe SSD ADD-IN-CARD (WDS100T1X0L),8190,95,0,,Storage,JIB
"16 TB 3.5"" HDD SEAGATE IRONWOLF PRO - 7200RPM SATA3 (ST16000NE000)",19900,42,0,Seagate,Storage,JIB
"18 TB 3.5"" HDD SEAGATE IRONWOLF PRO - 7200RPM SATA3 (ST18000NE000)",21900,60,0,Seagate,Storage,JIB
512 GB SSD BIOSTAR M700 PCIe/NVME M.2 2280,2190,5,0,Biostar,Storage,JIB
1 TB SSD BIOSTAR M700 PCIe/NVMe M.2 2280,4190,6,0,Biostar,Storage,JIB
"6 TB 3.5"" HDD WD PURPLE - SATA3 (WD62PURZ)",5490,188,0,WD,Storage,JIB
2 TB SSD CORSAIR MP600 PRO HYDRO X EDITION PCIe/NVMe M.2 2280 (CSSD-F2000GBMP600HXE),18300,17,0,Corsair,Storage,JIB
1 TB SSD CORSAIR MP600 Core (CSSD-F1000GBMP600COR),5890,26,0,Corsair,Storage,JIB
2 TB SSD CORSAIR MP600 Core (CSSD-F2000GBMP600COR),12500,34,0,Corsair,Storage,JIB
500 GB SSD SAMSUNG 980 PRO M.2 2280 NVMe (MZ-V8P500BW),3890,429,0,Samsung,Storage,JIB
250 GB SSD SAMSUNG 980 PRO PCIe/NVMe M.2 2280 (MZ-V8P250BW),2890,130,0,Samsung,Storage,JIB
250 GB SSD SAMSUNG 870 EVO SATA3 (MZ-77E250BW),1590,431,0,Samsung,Storage,JIB
500 GB SSD SAMSUNG 870 EVO SATA3 (MZ-77E500BW),2290,643,0,Samsung,Storage,JIB
1 TB SSD SAMSUNG 870 EVO SATA3 (MZ-77E1T0BW),4190,333,0,Samsung,Storage,JIB
